GeneID L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
NM_001046862.1 0.508624 0.315066 0.475830 0.432352 0.371914 0.493732 0.711482 0.801678
NM_001046863.1 2.125040 2.027482 1.976926 8.181203 1.362968 2.486353 4.078543 75.243285
NM_001046865.1 3.744878 0.376913 1.268535 1.600063 0.585917 1.210410 1.339166 1.394260
NM_001046866.1 4.095766 2.742412 1.242923 52.111906 0.704565 3.331417 0.951908 0.796343
NM_001046867.1 3.733469 1.235008 1.622292 1.560081 0.656135 1.014770 1.254304 2.728309
NM_001046869.1 0.825909 0.713901 1.350035 1.373331 1.278471 1.057923 1.342100 1.191094
NM_001046871.1 1.631463 1.336959 0.751246 1.133461 1.513450 1.713957 1.245820 3.414105
NM_001046872.1 0.699291 0.552200 0.805313 1.060316 1.240481 2.613540 0.894994 0.944508
NM_001046873.1 1.210915 0.838984 1.171781 0.960209 1.053904 1.304295 0.934562 0.992370
NM_001046874.1 2.312007 2.618552 0.877205 2.154621 5.313892 0.000035 4.176738 1.260422
NM_001046875.1_1 0.957089 0.538540 1.377256 1.723236 1.041464 0.831037 0.749027 1.734450
NM_001046876.1 71.514115 0.533979 1.367332 2.026801 2.702905 0.000020 0.716242 0.719577
NM_001046879.1 0.677961 0.726883 0.740917 1.220330 1.441640 0.656458 0.542309 0.996419
NM_001046880.1 1.504216 1.454671 1.632656 2.469902 0.637948 1.928590 1.046497 1.561012
NM_001046881.1 0.670300 2.730740 0.271487 0.884508 1.486715 1.563945 0.731000 1.845637
NM_001046883.1 1.870765 0.671042 2.282567 1.865687 0.651883 1.848256 3.543238 1.850775
NM_001046884.1 5.399281 4.967312 72.705775 1.022858 0.874010 1.088707 45.018716 1.532936
NM_001046888.1 0.701701 1.203716 1.111101 0.496785 3.958620 0.000155 0.479350 12.828027
NM_001046889.1 1.990560 0.842616 1.592097 1.045218 2.592083 0.987513 2.156074 1.614065
NM_001046891.1 0.979511 1.756941 3.606336 0.543812 2.742618 2.499387 4.890875 0.515157
NM_001046892.1 2.076927 8.232573 5.718969 3.759701 6.710555 6.447847 2.196554 4.477306
NM_001046893.1 74.664174 1.934883 1.925114 1.286039 1.753653 0.904236 1.241044 1.141740
NM_001046894.1_2 1.102467 2.790225 2.484132 2.837839 2.391711 3.176057 1.663453 4.831470
NM_001046895.1 1.917159 0.672217 2.968420 1.988337 2.239066 1.846187 1.774941 11.672276
NM_001046896.1 4.001934 1.314849 2.032999 1.777278 6.336428 3.080616 1.214513 1.276875
NM_001046898.1 1.442901 0.986647 1.295267 2.357659 0.893844 1.540137 1.429976 2.538907
NM_001046900.1 0.452227 0.320905 0.639289 0.587897 0.876919 0.870650 0.346469 0.822442
NM_001046901.1 1.252140 0.481247 0.875420 1.024601 0.846537 2.196922 1.313140 0.740201
NM_001046902.1 0.977560 1.408944 0.670302 0.478659 1.167476 0.368848 1.314379 2.723382
NM_001046904.1 2.698281 1.992999 2.207916 1.744203 1.365915 1.823231 1.267607 9.551840
NM_001046906.1 2.704987 0.691091 89.684591 0.254715 0.000007 1.996517 0.000664 28.648661
NM_001046907.1 0.749754 1.165216 1.552206 1.405363 1.296662 0.958965 1.377955 1.571031
NM_001046909.1 1.055892 1.448324 1.281858 2.454615 1.448867 1.767137 0.918851 1.356485
NM_001046910.1 1.237778 2.580275 6.377147 1.392421 1.376443 1.151875 2.207176 4.478598
NM_001046912.1 1.605900 0.706863 2.601546 2.539586 68.709684 68.745947 1.787988 1.160932
NM_001046914.1 1.499514 1.860358 0.940677 7.964090 0.623675 1.304510 0.700964 0.912444
NM_001046915.1 0.902970 7.266141 2.854915 3.767074 2.229491 1.541562 3.619864 0.917130
NM_001046916.1 0.602196 0.845625 0.838938 1.006389 0.741515 1.523991 0.845856 1.725144
NM_001046917.1 1.159829 0.739424 1.027480 1.476017 0.625600 0.648837 0.000043 2.739289
NM_001046919.1 1.307809 1.018801 2.720951 4.527020 0.583273 2.415250 2.457142 2.492689
NM_001046920.1 1.657791 1.265890 1.975407 1.283009 0.871901 3.574834 1.075319 1.761194
NM_001046921.1 1.174112 0.849514 2.118645 1.623892 0.432547 2.020127 1.355149 0.935576
NM_001046922.1 3.450836 0.770089 1.853176 2.784895 2.074717 0.131537 1.328671 3.032611
NM_001046924.1 1.593960 1.944043 2.896862 1.746800 0.992461 2.875898 1.961434 3.756122
NM_001046927.1 0.000498 1.406277 1.443393 2.010362 0.769044 1.213561 2.135970 1.842428
NM_001046932.1 3.618878 3.624124 0.366954 1.644711 6.659700 1.375207 1.120388 4.401444
NM_001046936.1 0.820638 0.504696 0.964446 0.924620 0.683878 0.728548 0.980780 1.273517
NM_001046937.1 1.402638 0.784068 4.310541 0.849646 1.314841 0.575913 0.924827 1.318960
NM_001046938.1 1.318859 1.844954 0.862797 1.039403 0.632120 55.373720 0.833966 3.037789
NM_001046941.1 2.965397 0.961998 2.188478 1.633195 2.338984 2.102345 4.273450 3.567359
NM_001046942.1 2.027519 0.471829 0.970292 0.783874 0.483317 0.767997 1.147757 0.614129
NM_001046943.1 3.721673 15.207462 2.547617 1.498146 4.956629 4.082339 1.475292 0.999188
NM_001046944.1 0.277321 0.838397 1.578342 1.604114 1.588117 0.000049 0.000163 2.680536
NM_001046945.1 0.530389 0.497693 1.622823 0.881526 3.587688 1.001372 0.947885 1.780432
NM_001046946.1 1.908312 2.275303 1.462975 5.631160 14.376068 2.166648 3.567742 2.911574
NM_001046947.1 0.937147 0.621164 0.901670 0.758591 1.527719 1.058804 0.708442 1.343290
NM_001046952.1 10.085493 2.743082 44.760309 75.944905 7.086957 0.582278 4.192971 75.749328
NM_001046953.1 1.019865 1.571322 3.217054 3.538180 0.000044 3.688434 3.348136 3.377616
NM_001046956.1 24.183748 0.000818 0.000002 24.183748 24.183748 0.000002 0.000002 24.183748
NM_001046958.1 0.745340 0.815493 1.096444 0.859701 3.741502 2.129086 1.496099 1.047439
NM_001046959.1 1.099531 4.543144 2.274096 13.429221 5.841277 0.000069 3.441385 1.075874
NM_001046962.1 0.000029 1.880246 2.203438 0.569755 7.106109 1.621398 9.465610 4.005070
NM_001046964.1 1.025129 0.908094 1.472170 1.615415 0.796355 0.778797 1.322255 1.140217
NM_001046966.1_2 1.042364 1.016281 1.087529 0.621499 1.040464 6.979384 8.140625 1.953428
NM_001046968.1 1.376379 0.341220 1.293762 1.092085 0.746815 1.199382 1.196949 0.698715
NM_001046969.2 1.452776 1.170437 0.884040 0.888857 1.081209 0.881467 1.256454 1.095861
NM_001046972.1 0.771203 0.585444 1.347754 0.270015 0.000064 8.704965 1.414418 0.953451
NM_001046973.1 1.714921 2.299533 1.842199 2.035753 2.462312 1.807175 6.838777 3.039853
NM_001046974.1 0.432480 0.952562 1.373650 1.362251 1.885104 1.857633 2.632285 1.175496
NM_001046975.1 4.698732 2.694043 80.687133 1.846111 1.973327 4.987158 1.862502 19.740301
NM_001046976.1 2.467974 0.000031 8.146384 4.859944 1.712950 0.669816 5.120659 1.532001
NM_001046979.1 1.289141 2.133671 1.174431 2.876407 1.943697 2.329671 2.911636 1.618250
NM_001046983.1 0.322459 1.810256 10.893658 1.674958 8.732564 1.574230 11.888566 1.452576
NM_001046986.1 0.194281 0.325828 0.748420 1.048302 1.063091 0.454831 0.570710 0.632769
NM_001046989.1 0.386418 0.658648 61.536171 1.712915 1.040544 1.915002 2.235329 62.003882
NM_001046990.1 1.740027 4.491297 80.115454 2.927241 1.816287 2.770297 1.939423 3.700244
NM_001046993.2 77.255861 2.285838 0.908842 3.368888 2.767151 1.200357 3.027838 1.448711
NM_001046994.1 0.000027 0.227737 1.376368 4.174921 1.976043 1.104533 0.670340 7.333860
NM_001046996.1 2.280136 1.893246 1.398512 1.323556 0.000033 1.787063 1.327249 13.050969
NM_001046998.1 1.481087 1.399003 1.853584 2.588398 0.509077 1.909771 1.011610 1.727662
NM_001046999.1 1.668480 0.000192 7.526362 0.811077 6.490264 1.122653 0.578002 40.938126
NM_001047004.1 5.892138 10.859794 2.115150 2.050448 80.384364 1.869875 41.806791 0.000543
NM_001047005.1 0.528602 0.317900 0.747331 0.653422 0.556225 0.316727 0.747119 0.674632
NM_001047006.1 3.481918 2.045596 1.344477 0.607158 4.061947 1.249750 3.249371 1.395925
NM_001047007.1 0.447790 0.359829 0.743420 125.304858 1.194679 6.403758 125.458648 0.781278
NM_001047008.1 63.881788 1.030991 0.904666 63.661787 63.788497 1.952230 63.860143 63.705477
NM_001047009.1 1.687676 1.337148 3.411617 0.816718 3.700080 1.090313 1.008253 6.272293
NM_001047011.1 0.629240 0.505174 0.701414 0.890029 0.580757 0.682669 0.475571 0.427849
NM_001047013.1 2.284063 1.313587 1.258839 4.292319 0.783060 1.589021 1.833204 1.795148
NM_001047014.1 1.641664 0.911111 1.133676 1.154237 1.641885 0.793723 0.637026 68.708545
NM_001047015.1 0.503753 0.512779 71.602378 57.530426 0.564615 0.513081 0.000006 1.010439
NM_001047018.1 1.005065 1.536019 1.169661 1.218810 1.004267 1.799047 0.675234 2.485711
NM_001047019.1 1.687824 1.478998 2.011043 4.248498 1.266098 1.675965 1.061876 4.093589
NM_001047022.1 2.275276 1.091176 0.778678 1.624887 0.781789 2.003740 1.059945 2.401118
NM_001047029.1 0.608551 0.213698 1.047175 0.598355 1.073499 0.530307 0.974890 2.307950
NM_001047030.1 1.359506 70.253227 0.678491 1.932932 1.559793 3.731914 0.974067 0.921098
NM_001047032.1 2.184025 1.592827 0.670004 1.764866 2.465771 0.859279 1.955967 3.448939
NM_001047033.1 69.966778 28.320221 1.576572 0.000871 3.675369 5.759972 33.242844 0.005089
NM_001047034.1 0.181324 0.000005 6.591313 0.135671 3.123592 5.206471 0.524149 2.257977
NM_001047036.1 4.019710 82.448407 3.523049 2.337143 3.179343 1.868057 2.015739 1.137539
NM_001047037.1 0.581584 1.845645 1.821022 2.939294 0.831902 1.591208 2.212218 1.131650
NM_001047039.1 0.000164 5.370590 2.333603 0.000054 73.209457 1.455622 18.064575 0.000083
NM_001047044.1 0.620487 0.450528 0.630433 0.902136 0.920546 0.634014 0.975628 1.128268
NM_001047045.1 0.741801 0.000016 6.075939 1.578411 0.850591 0.923240 1.146785 1.918279
NM_001047046.1 3.722745 2.007368 0.907135 1.056066 3.851518 0.890670 2.723920 2.044268
NM_001047052.1 59.564616 0.188437 2.791082 1.273788 0.955092 1.517178 59.578353 0.000092
NM_001047053.1 10.351526 14.522679 0.000011 34.912246 4.616097 2.900083 0.000011 68.117143
NM_001047057.1 3.067553 1.564338 2.260953 2.373964 1.623317 2.825067 3.603184 2.115194
NM_001047058.1 1.335992 0.981567 1.614736 1.383031 1.667143 5.965338 2.072354 1.640059
NM_001047059.1 0.000350 0.000090 64.220925 1.274635 0.978878 1.619989 0.000147 7.636474
NM_001047060.2 1.079286 0.808750 1.767379 1.141386 1.282623 1.237726 1.408047 0.999376
NM_001047061.1 1.038826 1.309170 1.353776 1.067400 0.663513 0.701527 1.526298 3.051040
NM_001047063.1 65.921661 0.363883 0.681355 1.206320 0.876820 3.294520 0.362234 5.270181
NM_001047071.1 0.864436 1.708286 1.517957 1.052112 2.037268 0.624090 1.537331 2.462035
NM_001047073.1 1.291091 2.050786 0.628521 0.690570 2.573281 1.152634 4.755134 1.372682
NM_001047074.1 10.655813 0.500764 1.539452 0.000050 8.113113 7.541773 5.419984 5.203128
NM_001047075.1 5.443882 1.689179 2.933287 2.112200 2.181860 1.500007 1.845903 1.631947
NM_001047076.1 1.642744 1.265368 2.837351 6.586613 1.620342 0.459028 1.916454 1.462900
NM_001048213.1 0.000002 35.267271 0.336654 38.492344 39.320658 0.000003 0.000003 39.406380
NM_001048214.1 2.022925 0.695656 1.564349 1.951283 0.727284 1.557607 0.318527 3.184230
NM_001048238.1 0.639336 0.438079 0.686781 0.703567 0.434439 0.644270 0.944040 1.116182
NM_001048240.1 0.117492 52.292675 0.418087 0.453733 0.198915 0.270888 0.385919 0.787321
NM_001079652.1 1.208034 0.702131 1.292205 1.060981 1.027896 0.542387 5.923489 0.000076
NM_001083609.2 0.855922 0.659985 1.570137 1.185602 0.545460 0.787312 1.013622 1.180733
NM_001098277.1 1.681205 0.742524 1.185537 0.886935 1.040091 1.598312 0.894418 0.733410
NM_001098278.1 0.874477 0.565621 1.106124 2.815848 0.905099 1.168337 1.632395 0.883911
NM_001098280.1 0.602029 1.257903 1.484360 0.709863 0.320658 0.348732 0.627845 0.661354
NM_001098281.1 0.488002 0.417958 0.506394 0.852762 0.461769 0.354518 0.120846 1.038105
NM_001098282.1 0.663935 0.150637 1.310660 0.832672 0.490081 0.454603 0.355124 0.673872
NM_001098284.1 0.391737 0.284402 0.627418 0.315835 0.591221 0.530394 0.373116 0.545672
NM_001098290.1 1.256036 0.717529 1.195580 1.038228 1.554632 1.234249 0.427999 1.914322
NM_001098291.1 0.902547 0.852474 1.192730 1.491696 1.238047 1.374889 0.665412 1.224895
NM_001098292.1 0.316780 0.212235 0.397127 0.368483 0.274931 0.363247 0.261142 0.414870
NM_001098294.1 0.125169 0.129480 0.298861 2.862191 0.471562 0.368552 0.427676 0.398944
NM_001098297.1 1.274824 0.593081 1.814402 0.478395 1.909423 0.881943 0.994703 1.502470
NM_001098300.1 2.094071 0.734474 1.849453 1.441870 1.099556 2.979831 3.211968 78.023347
NM_001098302.1 2.131202 13.900073 7.364116 9.198210 11.043960 1.700005 0.048380 13.175939
NM_001098304.1 0.752960 0.680850 0.766514 1.117524 0.947375 0.375901 0.869565 1.183656
NM_001098305.1 2.316991 3.181513 3.322836 1.639544 2.993712 0.000022 0.262959 14.012103
NM_001098306.1 1.284715 0.673915 0.912711 0.938047 1.631933 1.116410 0.862101 1.760173
NM_001098307.1 1.448573 1.321232 1.323798 1.389163 1.449316 1.549392 1.183854 1.174596
NM_001098329.1 0.725589 0.674990 1.002225 1.041736 1.030505 1.155269 1.257999 1.519445
NM_001098332.1 3.033036 0.000096 71.682431 2.760787 8.006401 7.050175 3.639599 5.468441
NM_001098337.1 1.020855 0.797420 1.195481 0.735191 2.240894 1.925488 1.154011 0.758147
NM_001098340.1 2.969592 1.402759 1.146134 2.161607 2.209228 0.245763 3.622214 1.356905
NM_001098341.1 4.547524 1.175593 1.596420 2.224959 0.812693 1.418623 2.219402 1.167318
NM_001098343.1 1.452957 1.805904 15.288120 0.887253 30.561871 1.375793 3.548419 0.277729
NM_001098344.1 1.517584 4.345897 0.797143 0.508341 2.345453 0.595026 0.956330 1.663612
NM_001098350.2 1.042017 0.362993 1.622430 0.729018 0.825213 0.971564 1.136883 1.153787
NM_001098352.1 1.427201 0.000007 3.018962 9.386095 10.970617 2.064029 2.072089 2.316162
NM_001098355.1 1.842361 1.128572 0.740462 4.951220 0.535779 1.436093 1.642569 0.313779
NM_001098357.1 2.247979 1.865529 4.765376 1.726769 1.317990 3.062398 3.993334 1.512499
NM_001098359.1 0.791677 0.521644 0.717574 0.498950 0.749370 1.231613 0.571327 0.437042
NM_001098361.1 0.737682 0.692665 1.170965 1.469912 0.712662 1.202720 1.194455 1.794778
NM_001098363.1 0.591067 0.486109 0.909552 1.064132 0.826417 0.703088 1.515670 0.984348
NM_001099606.1 0.926330 0.487386 0.893489 0.857998 0.670367 0.467661 0.333643 0.560002
NM_001099607.1 0.589589 0.511139 1.075557 0.597740 0.548477 0.629130 1.225558 0.755992
NM_001099608.1 0.476497 2.020055 1.181925 1.950413 10.733662 0.000007 0.569883 76.032405
NM_001099610.1 2.120741 1.964400 3.386061 2.660754 1.400533 1.360825 0.001658 64.300568
NM_001099611.1_1 8.696028 0.565138 1.216376 3.845741 1.305155 0.732876 1.989758 1.235145
NM_001099618.1 1.374864 1.629502 1.106117 0.949915 2.554032 1.492675 3.722203 1.141303
NM_001099620.1 0.682341 1.994060 0.781977 0.652563 1.174864 1.356087 0.934095 1.661515
NM_001099621.1 0.003386 1.566369 19.678285 58.824190 1.232457 20.854695 1.260451 13.371738
NM_001099796.1 65.381260 65.737430 0.712393 0.001277 1.362803 65.623219 65.655656 1.388043
NM_001099798.1 0.705864 1.554019 2.420630 0.672125 1.421541 1.496133 2.496598 4.003256
NM_001099801.1_2 4.093153 0.959804 2.275476 1.968806 1.364109 1.087804 1.547149 2.879591
NM_001099804.1 1.235552 57.744148 0.002727 57.760814 2.439953 1.535852 0.953684 10.226618
NM_001099805.1 20.255496 2.290021 1.845757 3.205906 2.140914 1.113197 4.894151 2.490065
NM_001099808.1 0.697967 0.707804 1.097052 0.492105 2.962765 1.370517 0.294369 1.236238
NM_001099809.1 0.603132 1.001206 1.073406 1.061812 0.736726 1.447759 0.000669 2.582193
NM_001099816.1 0.000005 6.016090 1.378726 4.314800 34.317284 0.026819 5.359928 0.604580
NM_001099817.1 2.347725 9.474825 1.226036 1.323104 1.025073 1.425994 0.000043 3.959879
NM_001099819.1 0.673616 0.000004 1.707184 3.321084 2.663192 0.000006 1.370267 0.522457
NM_001099825.1 0.634326 3.777877 0.002836 1.189938 33.043716 1.410041 0.222664 3.338506
NM_001099834.1 1.042641 0.874445 2.313691 1.566072 1.941241 2.129203 2.063903 1.479571
NM_001099835.1 1.128662 3.013121 2.239068 1.606330 1.135805 1.046126 1.787307 1.140092
NM_001099837.1 1.720894 1.707607 1.442448 2.336247 1.026896 0.900036 1.657305 1.584699
NM_001099839.1 1.298267 0.319426 1.310147 7.305193 1.661397 0.937801 1.659612 2.315446
NM_001099845.1 1.950523 0.714447 1.031116 2.604465 1.182411 0.970195 1.716837 1.097830
NM_001099849.1 0.762998 0.000027 8.458655 0.610146 8.729125 2.580393 0.000049 29.088372
NM_001102461.1 0.548892 0.482221 0.848941 0.447723 1.048612 0.720571 0.879932 1.238918
NM_001102463.1 0.855024 0.610751 1.773479 3.301057 6.046451 2.385867 2.734678 1.175415
NM_001102465.1 2.108772 1.157597 68.764791 0.897272 0.775380 2.828734 2.185479 2.605795
NM_001104597.2 1.533153 1.067374 1.930415 2.373504 1.661236 1.740502 1.193732 2.607411
NM_001105222.1 1.511827 1.128620 0.676849 1.310282 1.180493 0.905846 1.460899 1.336821
NM_001109918.1 0.745782 0.489935 0.743420 0.754948 0.942589 0.604722 0.721151 0.797349
NM_001109920.1 0.701024 0.140628 65.060696 0.848271 0.579445 0.999390 0.675273 0.765527
NM_001109925.1 1.079982 0.401825 1.052129 1.055223 0.677336 0.583398 1.057363 0.772842
NM_001109927.1 1.274869 1.511702 0.814571 0.888238 2.291849 1.335015 1.562601 1.440806
NM_001109929.1 1.757891 1.537770 1.441367 2.069618 1.577468 1.728154 8.931277 1.094310
NM_001110292.1 0.985934 0.468436 1.118908 0.805202 0.675953 0.897626 0.671795 0.893537
NM_001110298.1 1.613038 0.542236 1.377302 2.114018 0.635685 1.994978 1.741460 7.114365
NM_001110352.1 12.662731 0.172973 1.203722 60.363353 0.001146 2.768314 26.542817 60.632444
NM_001110353.1 1.771596 1.267838 1.604623 2.044285 2.951498 1.626049 0.981269 1.469900
NM_001110537.1 69.212134 5.450485 4.332664 69.133272 2.266644 60.056936 2.954157 10.666871
NM_001111326.1 1.967358 1.377033 1.180506 3.723685 0.000018 3.781633 2.227392 1.717462
NM_001111362.2 1.372560 0.638465 1.804117 3.756632 1.077933 1.742207 0.913141 1.741825
NM_001111363.1_1 3.392373 2.457985 1.195285 2.082726 1.578981 2.968094 4.228243 10.395650
NM_001112673.1 0.629677 0.371191 1.200304 0.452918 0.601465 0.529213 0.345363 0.712244
NM_001112746.1 0.818423 0.693260 1.970134 0.796571 1.418480 1.016399 1.057590 1.513249
NM_001112748.1_2 51.784014 1.430615 2.460706 1.629355 2.396823 1.450952 0.350139 4.487422
NM_001112749.1 6.171664 3.861369 2.407774 7.105929 0.000102 8.415829 72.080515 0.195069
NM_001112750.1 1.725657 1.101989 0.852382 2.502225 2.029706 1.366867 7.788002 1.287984
NM_001112751.1 3.330880 2.522505 25.873182 2.792029 0.445028 2.854255 0.488423 2.362996
NM_001112752.1 1.427860 0.351617 0.959255 0.683840 0.930903 0.801638 0.981381 1.634450
NM_001112754.1 0.626262 0.823016 1.102270 53.115451 5.271597 1.040001 1.945112 5.094311
NM_001112759.1 0.554231 0.105203 0.883640 0.521680 0.567282 0.329364 0.428575 0.676202
NM_001113263.1 1.113468 0.751071 2.201201 1.425898 0.919821 1.431526 1.373058 1.131698
NM_001113264.1 0.878732 1.564624 0.846567 1.747270 1.237972 1.262203 68.521626 1.877633
NM_001113266.1 1.315131 0.614800 1.588904 1.302066 1.345273 0.804939 1.416816 1.435448
NM_001113267.1 0.796317 0.170332 0.625908 1.051873 0.533289 1.024735 0.840656 0.581455
NM_001113276.2 1.098814 1.123346 1.280019 1.492695 1.299931 2.279317 1.953852 2.390924
NM_001114864.1 66.542205 1.417873 66.545846 66.467457 1.064277 1.103016 66.558841 1.844263
NM_001114865.1 85.607579 14.826200 2.968080 4.234956 1.915793 1.580961 9.000304 5.976134
NM_001114868.1 5.456253 2.228454 1.110299 2.784106 11.579163 2.505404 1.663995 1.618703
NM_001114870.1 0.837788 0.000015 4.890969 1.480452 1.617991 1.421005 2.615502 1.105186
NM_001114871.1 3.612547 70.610205 3.423646 4.202062 1.158525 70.557824 52.940855 7.642116
NM_001114874.1 2.844031 1.428468 1.949436 8.020946 0.720219 1.942556 3.476843 1.548007
NM_001114934.1 2.649656 1.355744 3.302428 1.941303 3.913013 1.091014 0.425095 77.055203
NM_001114984.1 1.615301 2.310287 3.083982 1.515640 2.473512 3.258072 2.421501 2.004979
NM_001114987.1 0.000029 2.894785 0.000467 7.516109 1.857934 1.774706 2.657153 13.705915
NM_001114991.1 1.848891 2.026460 1.322999 2.221977 1.647525 0.671635 1.560176 8.375308
NM_001114999.1 2.583673 2.552417 2.103487 6.036496 2.590269 1.166405 3.331895 1.466770
NM_001115003.1 4.715367 0.788480 0.661209 4.674891 1.552418 3.635445 65.602308 2.252999
NM_001123339.1 4.720331 1.285193 0.786786 0.861025 0.676399 1.492973 0.514075 3.462048
NM_001123340.1 4.566257 1.830579 4.519330 3.953414 0.612647 73.629822 73.850321 4.773041
NM_001123341.1 0.553652 0.640787 0.629840 1.009422 0.630775 0.607609 0.742643 1.059782
NM_001123342.2 1.362079 72.003482 2.957287 3.684850 2.646546 1.961825 1.856174 1.719121
NM_001123344.1 1.151770 0.245096 1.925490 1.144879 0.708044 1.029191 0.765870 0.964527
NM_001123349.1 0.648435 0.525891 0.729547 1.084076 0.849605 0.410002 0.797542 1.055226
