GeneID L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
NM_001046862.1 0.005523 0.014118 0.000048 0.005427 0.005419 0.008252 0.016679 0.008201
NM_001046863.1 0.116298 0.048827 0.095851 0.094466 0.088666 0.075803 0.073917 0.089783
NM_001046865.1 0.024901 0.003270 0.010235 0.033387 0.018772 0.004948 0.016343 0.037898
NM_001046866.1 0.113042 0.062870 0.113734 0.154596 0.043063 0.102577 0.039924 0.174635
NM_001046867.1 0.039599 0.032069 0.063604 0.020532 0.038580 0.028206 0.013947 0.054884
NM_001046869.1 0.012438 0.011760 0.013839 0.012732 0.013793 0.013966 0.017122 0.013866
NM_001046871.1 0.001644 0.003291 0.008310 0.011665 0.031788 0.003281 0.003317 0.026659
NM_001046872.1 0.020724 0.043402 0.050672 0.067043 0.086570 0.038151 0.068104 0.037747
NM_001046873.1 0.026795 0.008279 0.000117 0.011046 0.002725 0.005493 0.002748 0.001358
NM_001046874.1 0.026226 0.014345 0.015158 0.032845 0.014118 0.034914 0.013534 0.039595
NM_001046875.1_1 0.039140 0.015412 0.025187 0.025509 0.023514 0.012179 0.028644 0.033039
NM_001046876.1 0.096770 0.022610 0.022884 0.058490 0.022632 0.020330 0.030852 0.028587
NM_001046879.1 0.006548 0.000073 0.004523 0.002259 0.002267 0.006796 0.002438 0.006698
NM_001046880.1 0.031623 0.026318 0.045011 0.093855 0.027422 0.045157 0.043753 0.078843
NM_001046881.1 0.011425 0.000273 0.000027 0.003774 0.000149 0.003751 0.000073 0.000185
NM_001046883.1 0.044506 0.005749 0.029155 0.033790 0.011941 0.028572 0.035358 0.071737
NM_001046884.1 0.022069 0.032714 0.037437 0.049314 0.032676 0.036444 0.018492 0.037387
NM_001046888.1 0.081147 0.110473 0.109199 0.214289 0.089306 0.155117 0.122526 0.142635
NM_001046889.1 0.015544 0.002128 0.017109 0.006555 0.002726 0.010260 0.010747 0.011239
NM_001046891.1 0.056630 0.031219 0.062421 0.087305 0.052338 0.055561 0.030147 0.075785
NM_001046892.1 0.116698 0.090214 0.113105 0.126755 0.126310 0.101155 0.103230 0.140790
NM_001046893.1 0.044152 0.015935 0.037029 0.011853 0.023008 0.036942 0.020592 0.030702
NM_001046894.1_2 0.047545 0.037281 0.062488 0.058002 0.069840 0.038225 0.034537 0.057904
NM_001046895.1 0.031271 0.021038 0.021711 0.037168 0.017584 0.030062 0.030820 0.048207
NM_001046896.1 0.084473 0.060653 0.078306 0.083445 0.206040 0.075843 0.082287 0.090872
NM_001046898.1 0.028122 0.020841 0.022624 0.019038 0.038403 0.014068 0.043415 0.066165
NM_001046900.1 0.009253 0.000032 0.048791 0.009506 0.029372 0.000087 0.009159 0.028253
NM_001046901.1 0.006962 0.004853 0.006689 0.025320 0.012170 0.008272 0.038023 0.009125
NM_001046902.1 0.071528 0.020705 0.024486 0.094922 0.033103 0.025392 0.034346 0.049133
NM_001046904.1 0.038701 0.028446 0.040818 0.033858 0.051488 0.016608 0.029971 0.064331
NM_001046906.1 0.014115 0.000069 0.303019 0.009444 0.000000 0.000200 0.004869 0.014434
NM_001046907.1 0.017273 0.027888 0.015646 0.020733 0.009422 0.011618 0.022552 0.037726
NM_001046909.1 0.039671 0.029647 0.029305 0.022808 0.028748 0.024256 0.032099 0.024411
NM_001046910.1 0.049009 0.033221 0.067637 0.094118 0.036013 0.049727 0.127076 0.116845
NM_001046912.1 0.074364 0.035095 0.084899 0.064167 0.050464 0.038886 0.103281 0.057882
NM_001046914.1 0.008405 0.032636 0.163250 0.329501 0.020671 0.020970 0.026541 0.038473
NM_001046915.1 0.201217 0.158028 0.144571 0.366634 0.144525 0.582607 0.269564 0.180338
NM_001046916.1 0.022740 0.023612 0.021974 0.034681 0.030162 0.016823 0.046115 0.018962
NM_001046917.1 0.000116 0.005548 0.036543 0.035501 0.021161 0.008037 0.011349 0.029526
NM_001046919.1 0.040166 0.000102 0.044307 0.040289 0.030388 0.028243 0.036597 0.041260
NM_001046920.1 0.006956 0.024800 0.012534 0.031683 0.026159 0.014799 0.014252 0.041369
NM_001046921.1 0.021367 0.016542 0.053735 0.057460 0.015921 0.032468 0.024273 0.024687
NM_001046922.1 0.021539 0.009921 0.017463 0.000278 0.007113 0.010529 0.059530 0.010878
NM_001046924.1 0.071223 0.034985 0.066948 0.036108 0.053063 0.029872 0.032487 0.035915
NM_001046927.1 0.002811 0.000141 0.010547 0.007773 0.000077 0.010602 0.002665 0.008136
NM_001046932.1 0.020055 0.019902 0.013916 0.016487 0.011135 0.002755 0.011437 0.020181
NM_001046936.1 0.007919 0.005210 0.015800 0.010404 0.009766 0.012599 0.007973 0.033313
NM_001046937.1 0.016360 0.000078 0.016240 0.014024 0.017940 0.001893 0.006115 0.030733
NM_001046938.1 0.081154 0.130486 0.118821 0.057380 0.098148 0.098164 0.073517 0.085844
NM_001046941.1 0.027569 0.010352 0.017008 0.026020 0.011735 0.011731 0.015577 0.018461
NM_001046942.1 0.002735 0.000047 0.002688 0.000078 0.000048 0.000077 0.002714 0.005406
NM_001046943.1 0.168700 0.082642 0.074001 0.095472 0.276242 0.078927 0.132563 0.084208
NM_001046944.1 0.042993 0.006203 0.055273 0.041689 0.014140 0.048454 0.032436 0.022760
NM_001046945.1 0.036703 0.053703 0.045207 0.033300 0.024673 0.031636 0.059572 0.036849
NM_001046946.1 0.098824 0.062852 0.071561 0.106033 0.122545 0.121488 0.105772 0.128117
NM_001046947.1 0.019208 0.000062 0.030836 0.042575 0.015218 0.007524 0.015502 0.018822
NM_001046952.1 0.244002 0.089129 0.205677 0.123781 0.109423 0.148578 0.125967 0.178361
NM_001046953.1 0.000102 0.014187 0.000322 0.137748 0.044433 0.000369 0.007267 0.000338
NM_001046956.1 0.002418 0.816829 0.000001 0.002418 0.002418 0.000000 0.000000 0.002418
NM_001046958.1 0.028469 0.031192 0.115721 0.038104 0.108022 0.044480 0.030089 0.060776
NM_001046959.1 0.043308 0.039110 0.044818 0.156151 0.071307 0.068594 0.043883 0.063399
NM_001046962.1 0.028919 0.031852 0.026713 0.038500 0.015920 0.015389 0.025655 0.034502
NM_001046964.1 0.017821 0.001933 0.006563 0.024663 0.003484 0.003813 0.003054 0.003045
NM_001046966.1_2 0.011088 0.017875 0.018682 0.029853 0.034079 0.063282 0.070826 0.017862
NM_001046968.1 0.009648 0.011820 0.003496 0.010849 0.006999 0.020680 0.005999 0.031007
NM_001046969.2 0.000145 0.001677 0.005046 0.015426 0.003357 0.001670 0.004178 0.020292
NM_001046972.1 0.031558 0.000059 0.076633 0.067228 0.064414 0.025205 0.008672 0.040813
NM_001046973.1 0.063953 0.040837 0.012029 0.021799 0.016804 0.008432 0.044075 0.035814
NM_001046974.1 0.014304 0.012117 0.024961 0.015865 0.020963 0.022774 0.011683 0.007226
NM_001046975.1 0.040021 0.039610 0.065175 0.047484 0.067201 0.044047 0.046548 0.057537
NM_001046976.1 0.067824 0.030985 0.050392 0.076785 0.044431 0.016630 0.058213 0.040402
NM_001046979.1 0.056100 0.030760 0.056597 0.051047 0.025838 0.045683 0.046508 0.042210
NM_001046983.1 0.010492 0.000181 0.032599 0.000167 0.000873 0.000157 0.010409 0.010457
NM_001046986.1 0.038969 0.026120 0.048751 0.084735 0.027602 0.027551 0.031326 0.031068
NM_001046989.1 0.116260 0.176878 0.386657 0.361795 0.108207 0.177458 0.126300 0.216957
NM_001046990.1 0.060468 0.031071 0.056864 0.078109 0.062680 0.061919 0.069253 0.087326
NM_001046993.2 0.024092 0.016512 0.042090 0.016895 0.014528 0.014097 0.051011 0.087154
NM_001046994.1 0.026825 0.000023 0.024004 0.026244 0.027837 0.010261 0.034220 0.017760
NM_001046996.1 0.062290 0.044929 0.058920 0.057120 0.032909 0.031984 0.070484 0.076079
NM_001046998.1 0.000148 0.003865 0.003862 0.015599 0.007928 0.035306 0.055712 0.015646
NM_001046999.1 0.107307 0.021593 0.137580 0.097947 0.090345 0.028418 0.084546 0.070090
NM_001047004.1 0.029583 0.023795 0.035882 0.034893 0.040447 0.023029 0.026604 0.052424
NM_001047005.1 0.011832 0.009338 0.023822 0.015448 0.006189 0.024347 0.041436 0.015053
NM_001047006.1 0.039083 0.033263 0.058527 0.054146 0.046086 0.054510 0.023701 0.155198
NM_001047007.1 0.006449 0.001576 0.000074 0.402253 0.011258 0.005035 0.379229 0.000280
NM_001047008.1 0.162297 0.099922 0.114543 0.239199 0.194907 0.059919 0.169863 0.223927
NM_001047009.1 0.063463 0.025070 0.052163 0.063863 0.045476 0.040139 0.036299 0.074592
NM_001047011.1 0.039501 0.016758 0.032610 0.043010 0.021277 0.021522 0.009746 0.024589
NM_001047013.1 0.027782 0.029816 0.035478 0.100440 0.044048 0.033447 0.062164 0.054049
NM_001047014.1 0.033548 0.027876 0.042955 0.080208 0.030609 0.053871 0.047671 0.058566
NM_001047015.1 0.081912 0.084342 0.008284 0.009388 0.001368 0.000051 0.000000 0.003938
NM_001047018.1 0.033750 0.014181 0.033878 0.027880 0.029079 0.041385 0.031475 0.044563
NM_001047019.1 0.015105 0.004736 0.008130 0.009558 0.003190 0.004339 0.034607 0.012826
NM_001047022.1 0.013911 0.008120 0.022683 0.023162 0.016465 0.004831 0.025134 0.016228
NM_001047029.1 0.002682 0.005239 0.040718 0.005324 0.000107 0.000053 0.008023 0.016091
NM_001047030.1 0.055414 0.057581 0.041742 0.044852 0.044637 0.058624 0.095609 0.058121
NM_001047032.1 0.101168 0.032221 0.070573 0.044010 0.041803 0.035971 0.067835 0.054425
NM_001047033.1 0.013606 0.017136 0.067101 0.037663 0.006486 0.006477 0.006719 0.006540
NM_001047034.1 0.000018 0.000000 0.028128 0.000014 0.027076 0.000521 0.000052 0.000226
NM_001047036.1 0.129311 0.048481 0.057838 0.093811 0.078166 0.049319 0.074725 0.086759
NM_001047037.1 0.005268 0.010507 0.024066 0.012274 0.007112 0.019097 0.040082 0.018622
NM_001047039.1 0.034554 0.018889 0.042676 0.036612 0.037277 0.088236 0.295460 0.083008
NM_001047044.1 0.017474 0.004207 0.013954 0.021225 0.009668 0.013096 0.034462 0.007563
NM_001047045.1 0.030434 0.016431 0.013274 0.013768 0.005168 0.003696 0.026719 0.065049
NM_001047046.1 0.009878 0.011966 0.054747 0.012489 0.019500 0.008476 0.030582 0.047794
NM_001047052.1 0.017891 0.000019 0.011558 0.015315 0.009566 0.003812 0.012560 0.024275
NM_001047053.1 0.001035 0.001452 0.000000 0.012166 0.000462 0.012123 0.000000 0.024916
NM_001047057.1 0.077942 0.063103 0.069815 0.076244 0.068912 0.254573 0.075915 0.112092
NM_001047058.1 0.051158 0.041563 0.049428 0.039065 0.028963 0.034126 0.036995 0.046695
NM_001047059.1 0.039186 0.026126 0.041326 0.059946 0.024090 0.048038 0.045859 0.063793
NM_001047060.2 0.061042 0.018940 0.094698 0.040694 0.023764 0.043113 0.075357 0.067685
NM_001047061.1 0.034246 0.035388 0.061593 0.102464 0.041430 0.011618 0.048104 0.045043
NM_001047063.1 0.036718 0.007306 0.054444 0.053482 0.027001 0.000329 0.024510 0.075044
NM_001047071.1 0.033607 0.003273 0.016946 0.030544 0.017429 0.019172 0.015100 0.024068
NM_001047073.1 0.019175 0.026073 0.047354 0.072256 0.025963 0.004272 0.018294 0.057784
NM_001047074.1 0.030137 0.028868 0.073163 0.050050 0.036971 0.026514 0.055908 0.047998
NM_001047075.1 0.079317 0.035566 0.062225 0.043694 0.057995 0.115020 0.041423 0.058489
NM_001047076.1 0.066180 0.040318 0.081900 0.179965 0.072137 0.027866 0.057638 0.063133
NM_001048213.1 0.000001 3.196837 0.000034 0.861365 0.261533 0.000000 0.000000 0.199456
NM_001048214.1 0.012658 0.009870 0.032976 0.014812 0.012785 0.012486 0.020302 0.036602
NM_001048238.1 0.008587 0.002820 0.010086 0.040489 0.007015 0.017577 0.000094 0.014756
NM_001048240.1 0.041940 1.087646 0.048732 0.013509 0.013494 0.026863 0.013852 0.057821
NM_001079652.1 0.031715 0.027140 0.043658 0.061541 0.046563 0.067627 0.799798 0.076268
NM_001083609.2 0.038884 0.020442 0.044086 0.133181 0.017666 0.029235 0.066988 0.053583
NM_001098277.1 0.037393 0.026913 0.016600 0.032088 0.023650 0.009296 0.021520 0.025725
NM_001098278.1 0.004644 0.011823 0.015741 0.076520 0.007838 0.008030 0.015539 0.012585
NM_001098280.1 0.019360 0.009747 0.000148 0.000071 0.019242 0.000035 0.009718 0.040231
NM_001098281.1 0.042396 0.000042 0.000051 0.000085 0.000046 0.008194 0.000012 0.000104
NM_001098282.1 0.009440 0.009378 0.023609 0.016518 0.009458 0.009474 0.003155 0.019467
NM_001098284.1 0.000039 0.008784 0.002958 0.000032 0.000059 0.002936 0.000037 0.002934
NM_001098290.1 0.058661 0.006761 0.029348 0.045026 0.037427 0.025289 0.028044 0.069446
NM_001098291.1 0.066849 0.021688 0.040074 0.067014 0.029492 0.010321 0.010797 0.034428
NM_001098292.1 0.006200 0.011878 0.004642 0.015595 0.012453 0.000036 0.024448 0.022471
NM_001098294.1 0.000013 0.006685 0.000030 0.000286 0.007599 0.000037 0.000043 0.000040
NM_001098297.1 0.029311 0.014942 0.026879 0.028167 0.033105 0.031064 0.030886 0.037487
NM_001098300.1 0.123403 0.116995 0.130682 0.127808 0.116865 0.075794 0.133105 0.168218
NM_001098302.1 0.139323 0.069893 0.169899 0.188825 0.255357 0.105306 0.194393 0.166041
NM_001098304.1 0.046092 0.029549 0.040073 0.064497 0.040111 0.031383 0.098166 0.075727
NM_001098305.1 0.012414 0.046888 0.052185 0.093033 0.056173 0.016268 0.054225 0.046877
NM_001098306.1 0.004367 0.001666 0.006860 0.004349 0.003482 0.002544 0.003501 0.010274
NM_001098307.1 0.037181 0.025039 0.039733 0.054083 0.055356 0.031999 0.052782 0.062854
NM_001098329.1 0.036970 0.015729 0.043123 0.050666 0.036369 0.024444 0.035224 0.042417
NM_001098332.1 0.025059 0.015028 0.036654 0.017288 0.050359 0.015601 0.014527 0.033910
NM_001098337.1 0.026436 0.021940 0.018408 0.018199 0.014134 0.088918 0.026912 0.028796
NM_001098340.1 0.023601 0.014872 0.032089 0.019801 0.010057 0.009432 0.013296 0.029066
NM_001098341.1 0.080519 0.031744 0.057244 0.054301 0.063210 0.059466 0.046600 0.100970
NM_001098343.1 0.052433 0.050597 0.001529 0.019779 0.003056 0.019012 0.015091 0.019191
NM_001098344.1 0.053845 0.024606 0.073620 0.074532 0.028837 0.019260 0.024310 0.075060
NM_001098350.2 0.053958 0.013562 0.022650 0.026389 0.023603 0.013746 0.035526 0.022076
NM_001098352.1 0.000143 0.000000 0.003714 0.007563 0.001097 0.000206 0.000207 0.000232
NM_001098355.1 0.003913 0.000113 0.000074 0.000495 0.003983 0.000144 0.003909 0.000031
NM_001098357.1 0.008622 0.003152 0.028152 0.010333 0.018717 0.001568 0.003061 0.015720
NM_001098359.1 0.013930 0.006886 0.029536 0.042503 0.012328 0.012678 0.012086 0.008875
NM_001098361.1 0.019681 0.015127 0.021508 0.046665 0.005324 0.013431 0.012255 0.043381
NM_001098363.1 0.036527 0.035907 0.114759 0.040204 0.018982 0.027452 0.082706 0.031109
NM_001099606.1 0.025036 0.012565 0.025874 0.019033 0.006206 0.000047 0.011234 0.024949
NM_001099607.1 0.000059 0.000051 0.000108 0.000060 0.000055 0.000063 0.000123 0.000076
NM_001099608.1 0.026155 0.002883 0.011826 0.082180 0.027145 0.006711 0.017119 0.072631
NM_001099610.1 0.101867 0.122540 0.111480 0.102702 0.085040 0.093784 0.079239 0.186961
NM_001099611.1_1 0.046407 0.061478 0.058855 0.063075 0.059601 0.018042 0.028851 0.082368
NM_001099618.1 0.000137 0.004718 0.009550 0.004756 0.000255 0.034473 0.004757 0.029156
NM_001099620.1 0.028530 0.045758 0.028685 0.051924 0.031486 0.039397 0.038512 0.058030
NM_001099621.1 0.082233 0.060068 0.053853 0.088668 0.075197 0.042458 0.040434 0.038254
NM_001099796.1 0.178704 0.058155 0.129292 0.228338 0.152253 0.096811 0.085832 0.213310
NM_001099798.1 0.057402 0.045725 0.011600 0.049839 0.049239 0.012349 0.028722 0.060661
NM_001099801.1_2 0.020273 0.015758 0.008896 0.008563 0.005344 0.009506 0.014287 0.014971
NM_001099804.1 0.204314 0.020255 0.040378 0.013501 0.033208 0.026000 0.055378 0.001023
NM_001099805.1 0.123321 0.138690 0.071169 0.040833 0.185272 0.015988 0.093453 0.039535
NM_001099808.1 0.000070 0.000071 0.057920 0.020670 0.008539 0.000137 0.012244 0.000124
NM_001099809.1 0.034565 0.058224 0.070252 0.077752 0.058813 0.079762 0.065512 0.070453
NM_001099816.1 0.000000 0.000602 0.010866 0.032798 0.011037 0.009968 0.212755 0.060920
NM_001099817.1 0.053556 0.010518 0.030279 0.050661 0.021587 0.012609 0.043163 0.038048
NM_001099819.1 0.003749 0.003808 0.011581 0.007590 0.003762 0.000000 0.007622 0.035371
NM_001099825.1 0.008068 0.004572 0.006850 0.009174 0.007013 0.004601 0.005748 0.010352
NM_001099834.1 0.015970 0.009130 0.025238 0.050326 0.048860 0.037092 0.080652 0.030111
NM_001099835.1 0.007567 0.004203 0.074571 0.007983 0.005386 0.009984 0.023539 0.005143
NM_001099837.1 0.092348 0.024519 0.105379 0.042452 0.039197 0.017747 0.089622 0.038956
NM_001099839.1 0.043552 0.029423 0.052028 0.041182 0.090676 0.050813 0.071495 0.041649
NM_001099845.1 0.013496 0.005452 0.011145 0.020469 0.001916 0.007525 0.007774 0.014922
NM_001099849.1 0.065485 0.018196 0.036608 0.085259 0.034104 0.065369 0.049306 0.064353
NM_001102461.1 0.000055 0.003944 0.000085 0.000045 0.002576 0.000072 0.001302 0.001307
NM_001102463.1 0.024183 0.016296 0.051368 0.122406 0.073505 0.028829 0.096752 0.064175
NM_001102465.1 0.126959 0.101682 0.221582 0.157750 0.096952 0.155700 0.092215 0.235358
NM_001104597.2 0.084460 0.066445 0.102765 0.073803 0.070554 0.074004 0.061693 0.087911
NM_001105222.1 0.013600 0.034144 0.019489 0.019938 0.018217 0.018903 0.016105 0.009356
NM_001109918.1 0.010977 0.000781 0.009928 0.014699 0.006046 0.008746 0.011878 0.014864
NM_001109920.1 0.003277 0.012001 0.172154 0.015846 0.003169 0.001599 0.001693 0.004580
NM_001109925.1 0.019544 0.002577 0.010659 0.034000 0.008058 0.006263 0.009738 0.009756
NM_001109927.1 0.006684 0.002149 0.010111 0.013986 0.007477 0.001831 0.003989 0.006655
NM_001109929.1 0.099100 0.076393 0.086589 0.111375 0.087987 0.102085 0.079482 0.086484
NM_001110292.1 0.012442 0.010869 0.029386 0.023371 0.015483 0.006048 0.017669 0.016714
NM_001110298.1 0.004799 0.007242 0.004936 0.002383 0.019328 0.000199 0.007168 0.007213
NM_001110352.1 0.144973 0.041533 0.071865 0.141183 0.074459 0.067695 0.072523 0.039416
NM_001110353.1 0.112938 0.040169 0.070649 0.113258 0.074674 0.055717 0.075573 0.065543
NM_001110537.1 0.176258 0.144904 0.195704 0.201007 0.219156 0.130613 0.085457 0.052937
NM_001111326.1 0.018684 0.004606 0.002378 0.004793 0.002358 0.000378 0.004394 0.011855
NM_001111362.2 0.060885 0.156879 0.104655 0.164821 0.116756 0.061591 0.100805 0.191027
NM_001111363.1_1 0.039881 0.019759 0.052205 0.064502 0.034191 0.045909 0.057471 0.085182
NM_001112673.1 0.048580 0.033670 0.025013 0.043018 0.059032 0.020533 0.023697 0.038037
NM_001112746.1 0.004130 0.015147 0.003696 0.005577 0.000142 0.001832 0.007299 0.007632
NM_001112748.1_2 0.603911 0.028077 0.065737 0.057133 0.063232 0.020690 0.077428 0.072524
NM_001112749.1 0.115532 0.105345 0.153635 0.161901 0.102292 0.098863 0.184280 0.206447
NM_001112750.1 0.043633 0.020614 0.031266 0.062590 0.049947 0.022882 0.040681 0.105502
NM_001112751.1 0.067202 0.096520 0.029969 0.099522 0.057699 0.068384 0.078356 0.077931
NM_001112752.1 0.033430 0.013150 0.023792 0.065866 0.033367 0.034307 0.027925 0.057422
NM_001112754.1 0.094299 0.057192 0.166060 0.130081 0.062580 0.048122 0.096997 0.061880
NM_001112759.1 0.055435 0.017091 0.037899 0.041958 0.046741 0.086346 0.035735 0.079192
NM_001113263.1 0.027553 0.020555 0.027197 0.029568 0.013030 0.013603 0.018595 0.059082
NM_001113264.1 0.068977 0.070535 0.071140 0.125943 0.075037 0.135435 0.093920 0.182302
NM_001113266.1 0.015667 0.019870 0.041994 0.020194 0.000135 0.027674 0.017521 0.067761
NM_001113267.1 0.076572 0.034087 0.046596 0.053637 0.066900 0.045761 0.062709 0.060895
NM_001113276.2 0.059643 0.056274 0.061094 0.095295 0.062726 0.085426 0.053930 0.160239
NM_001114864.1 0.050098 0.292642 0.048884 0.075000 0.058958 0.029020 0.044555 0.291616
NM_001114865.1 0.188705 0.099734 0.136776 0.176967 0.103516 0.153607 0.106525 0.232443
NM_001114868.1 0.128595 0.074987 0.097961 0.117546 0.158162 0.114141 0.082065 0.131147
NM_001114870.1 0.016549 0.014683 0.026397 0.023552 0.027104 0.013931 0.020972 0.038715
NM_001114871.1 0.123807 0.473292 0.160656 0.482705 0.166946 0.489016 0.129049 0.140767
NM_001114874.1 0.011654 0.074282 0.028905 0.007347 0.012579 0.007637 0.084466 0.019237
NM_001114934.1 0.068127 0.064722 0.084076 0.150928 0.089667 0.020623 0.063015 0.065688
NM_001114984.1 0.131997 0.111812 0.144746 0.187212 0.134745 0.085493 0.130868 0.121451
NM_001114987.1 0.006064 0.008894 0.048191 0.058705 0.018285 0.005361 0.006027 0.024114
NM_001114991.1 0.087742 0.115242 0.117248 0.159297 0.119986 0.102370 0.108407 0.123315
NM_001114999.1 0.099818 0.069031 0.091987 0.089853 0.064777 0.089575 0.094600 0.126583
NM_001115003.1 0.039805 0.029585 0.099457 0.062777 0.032946 0.034994 0.058923 0.050689
NM_001123339.1 0.020616 0.011531 0.018513 0.027273 0.009598 0.013441 0.012441 0.024213
NM_001123340.1 0.051851 0.037538 0.060758 0.163806 0.061592 0.133475 0.069477 0.249860
NM_001123341.1 0.030283 0.016400 0.042127 0.116692 0.019721 0.034723 0.028003 0.032100
NM_001123342.2 0.133815 0.122044 0.115657 0.155190 0.168733 0.113049 0.100891 0.132973
NM_001123344.1 0.031323 0.010458 0.026703 0.017895 0.011347 0.033884 0.005134 0.049884
NM_001123349.1 0.012507 0.016546 0.025823 0.037846 0.049757 0.020423 0.027917 0.024313
NM_001123350.2 0.004637 0.004883 0.005771 0.005698 0.003680 0.006705 0.002935 0.003900
NM_001126247.1 0.009816 0.007274 0.029774 0.031570 0.013694 0.019210 0.012767 0.021312
NM_001127720.1 0.085759 0.037544 0.151071 0.203054 0.075663 0.076852 0.126139 0.073372
NM_001128314.1 0.190968 0.060549 0.012960 0.127301 0.441147 0.156900 0.142229 0.192032
