GeneID L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
NM_001046862.1 0.01086 0.04481 0.00010 0.01255 0.01457 0.01671 0.02344 0.01023
NM_001046863.1 0.05473 0.02408 0.04848 0.01155 0.06505 0.03049 0.01812 0.00119
NM_001046865.1 0.00665 0.00867 0.00807 0.02087 0.03204 0.00409 0.01220 0.02718
NM_001046866.1 0.02760 0.02293 0.09151 0.00297 0.06112 0.03079 0.04194 0.21930
NM_001046867.1 0.01061 0.02597 0.03921 0.01316 0.05880 0.02780 0.01112 0.02012
NM_001046869.1 0.01506 0.01647 0.01025 0.00927 0.01079 0.01320 0.01276 0.01164
NM_001046871.1 0.00101 0.00246 0.01106 0.01029 0.02100 0.00191 0.00266 0.00781
NM_001046872.1 0.02964 0.07860 0.06292 0.06323 0.06979 0.01460 0.07609 0.03996
NM_001046873.1 0.02213 0.00987 0.00010 0.01150 0.00259 0.00421 0.00294 0.00137
NM_001046874.1 0.01134 0.00548 0.01728 0.01524 0.00266 999.00000 0.00324 0.03141
NM_001046875.1_1 0.04089 0.02862 0.01829 0.01480 0.02258 0.01466 0.03824 0.01905
NM_001046876.1 0.00135 0.04234 0.01674 0.02886 0.00837 999.00000 0.04308 0.03973
NM_001046879.1 0.00966 0.00010 0.00610 0.00185 0.00157 0.01035 0.00449 0.00672
NM_001046880.1 0.02102 0.01809 0.02757 0.03800 0.04299 0.02341 0.04181 0.05051
NM_001046881.1 0.01704 0.00010 0.00010 0.00427 0.00010 0.00240 0.00010 0.00010
NM_001046883.1 0.02379 0.00857 0.01277 0.01811 0.01832 0.01546 0.00998 0.03876
NM_001046884.1 0.00409 0.00659 0.00051 0.04821 0.03739 0.03347 0.00041 0.02439
NM_001046888.1 0.11564 0.09178 0.09828 0.43135 0.02256 999.00000 0.25561 0.01112
NM_001046889.1 0.00781 0.00253 0.01075 0.00627 0.00105 0.01039 0.00498 0.00696
NM_001046891.1 0.05781 0.01777 0.01731 0.16054 0.01908 0.02223 0.00616 0.14711
NM_001046892.1 0.05619 0.01096 0.01978 0.03371 0.01882 0.01569 0.04700 0.03145
NM_001046893.1 0.00059 0.00824 0.01923 0.00922 0.01312 0.04085 0.01659 0.02689
NM_001046894.1_2 0.04313 0.01336 0.02515 0.02044 0.02920 0.01204 0.02076 0.01198
NM_001046895.1 0.01631 0.03130 0.00731 0.01869 0.00785 0.01628 0.01736 0.00413
NM_001046896.1 0.02111 0.04613 0.03852 0.04695 0.03252 0.02462 0.06775 0.07117
NM_001046898.1 0.01949 0.02112 0.01747 0.00808 0.04296 0.00913 0.03036 0.02606
NM_001046900.1 0.02046 0.00010 0.07632 0.01617 0.03349 0.00010 0.02644 0.03435
NM_001046901.1 0.00556 0.01008 0.00764 0.02471 0.01438 0.00377 0.02896 0.01233
NM_001046902.1 0.07317 0.01470 0.03653 0.19831 0.02835 0.06884 0.02613 0.01804
NM_001046904.1 0.01434 0.01427 0.01849 0.01941 0.03769 0.00911 0.02364 0.00673
NM_001046906.1 0.00522 0.00010 0.00338 0.03708 0.00010 0.00010 7.33018 0.00050
NM_001046907.1 0.02304 0.02393 0.01008 0.01475 0.00727 0.01212 0.01637 0.02401
NM_001046909.1 0.03757 0.02047 0.02286 0.00929 0.01984 0.01373 0.03493 0.01800
NM_001046910.1 0.03959 0.01287 0.01061 0.06759 0.02616 0.04317 0.05757 0.02609
NM_001046912.1 0.04631 0.04965 0.03263 0.02527 0.00073 0.00057 0.05776 0.04986
NM_001046914.1 0.00561 0.01754 0.17354 0.04137 0.03314 0.01608 0.03786 0.04216
NM_001046915.1 0.22284 0.02175 0.05064 0.09733 0.06482 0.37793 0.07447 0.19663
NM_001046916.1 0.03776 0.02792 0.02619 0.03446 0.04068 0.01104 0.05452 0.01099
NM_001046917.1 0.00010 0.00750 0.03557 0.02405 0.03383 0.01239 266.48267 0.01078
NM_001046919.1 0.03071 0.00010 0.01628 0.00890 0.05210 0.01169 0.01489 0.01655
NM_001046920.1 0.00420 0.01959 0.00634 0.02469 0.03000 0.00414 0.01325 0.02349
NM_001046921.1 0.01820 0.01947 0.02536 0.03538 0.03681 0.01607 0.01791 0.02639
NM_001046922.1 0.00624 0.01288 0.00942 0.00010 0.00343 0.08005 0.04480 0.00359
NM_001046924.1 0.04468 0.01800 0.02311 0.02067 0.05347 0.01039 0.01656 0.00956
NM_001046927.1 5.64550 0.00010 0.00731 0.00387 0.00010 0.00874 0.00125 0.00442
NM_001046932.1 0.00554 0.00549 0.03792 0.01002 0.00167 0.00200 0.01021 0.00459
NM_001046936.1 0.00965 0.01032 0.01638 0.01125 0.01428 0.01729 0.00813 0.02616
NM_001046937.1 0.01166 0.00010 0.00377 0.01651 0.01364 0.00329 0.00661 0.02330
NM_001046938.1 0.06153 0.07073 0.13772 0.05520 0.15527 0.00177 0.08815 0.02826
NM_001046941.1 0.00930 0.01076 0.00777 0.01593 0.00502 0.00558 0.00365 0.00518
NM_001046942.1 0.00135 0.00010 0.00277 0.00010 0.00010 0.00010 0.00236 0.00880
NM_001046943.1 0.04533 0.00543 0.02905 0.06373 0.05573 0.01933 0.08986 0.08428
NM_001046944.1 0.15503 0.00740 0.03502 0.02599 0.00890 999.00000 198.89987 0.00849
NM_001046945.1 0.06920 0.10790 0.02786 0.03778 0.00688 0.03159 0.06285 0.02070
NM_001046946.1 0.05179 0.02762 0.04891 0.01883 0.00852 0.05607 0.02965 0.04400
NM_001046947.1 0.02050 0.00010 0.03420 0.05612 0.00996 0.00711 0.02188 0.01401
NM_001046952.1 0.02419 0.03249 0.00460 0.00163 0.01544 0.25517 0.03004 0.00235
NM_001046953.1 0.00010 0.00903 0.00010 0.03893 999.00000 0.00010 0.00217 0.00010
NM_001046956.1 0.00010 999.00000 0.39126 0.00010 0.00010 0.00010 0.17166 0.00010
NM_001046958.1 0.03820 0.03825 0.10554 0.04432 0.02887 0.02089 0.02011 0.05802
NM_001046959.1 0.03939 0.00861 0.01971 0.01163 0.01221 999.00000 0.01275 0.05893
NM_001046962.1 999.00000 0.01694 0.01212 0.06757 0.00224 0.00949 0.00271 0.00861
NM_001046964.1 0.01738 0.00213 0.00446 0.01527 0.00438 0.00490 0.00231 0.00267
NM_001046966.1_2 0.01064 0.01759 0.01718 0.04803 0.03275 0.00907 0.00870 0.00914
NM_001046968.1 0.00701 0.03464 0.00270 0.00993 0.00937 0.01724 0.00501 0.04438
NM_001046969.2 0.00010 0.00143 0.00571 0.01736 0.00311 0.00189 0.00333 0.01852
NM_001046972.1 0.04092 0.00010 0.05686 0.24898 999.00000 0.00290 0.00613 0.04281
NM_001046973.1 0.03729 0.01776 0.00653 0.01071 0.00682 0.00467 0.00644 0.01178
NM_001046974.1 0.03307 0.01272 0.01817 0.01165 0.01112 0.01226 0.00444 0.00615
NM_001046975.1 0.00852 0.01470 0.00081 0.02572 0.03405 0.00883 0.02499 0.00291
NM_001046976.1 0.02748 999.00000 0.00619 0.01580 0.02594 0.02483 0.01137 0.02637
NM_001046979.1 0.04352 0.01442 0.04819 0.01775 0.01329 0.01961 0.01597 0.02608
NM_001046983.1 0.03254 0.00010 0.00299 0.00010 0.00010 0.00010 0.00088 0.00720
NM_001046986.1 0.20058 0.08017 0.06514 0.08083 0.02596 0.06057 0.05489 0.04910
NM_001046989.1 0.30086 0.26855 0.00628 0.21122 0.10399 0.09267 0.05650 0.00350
NM_001046990.1 0.03475 0.00692 0.00071 0.02668 0.03451 0.02235 0.03571 0.02360
NM_001046993.2 0.00031 0.00722 0.04631 0.00502 0.00525 0.01174 0.01685 0.06016
NM_001046994.1 999.00000 0.00010 0.01744 0.00629 0.01409 0.00929 0.05105 0.00242
NM_001046996.1 0.02732 0.02373 0.04213 0.04316 999.00000 0.01790 0.05311 0.00583
NM_001046998.1 0.00010 0.00276 0.00208 0.00603 0.01557 0.01849 0.05507 0.00906
NM_001046999.1 0.06431 112.65808 0.01828 0.12076 0.01392 0.02531 0.14627 0.00171
NM_001047004.1 0.00502 0.00219 0.01696 0.01702 0.00050 0.01232 0.00064 96.45786
NM_001047005.1 0.02238 0.02937 0.03188 0.02364 0.01113 0.07687 0.05546 0.02231
NM_001047006.1 0.01122 0.01626 0.04353 0.08918 0.01135 0.04362 0.00729 0.11118
NM_001047007.1 0.01440 0.00438 0.00010 0.00321 0.00942 0.00079 0.00302 0.00036
NM_001047008.1 0.00254 0.09692 0.12661 0.00376 0.00306 0.03069 0.00266 0.00352
NM_001047009.1 0.03760 0.01875 0.01529 0.07820 0.01229 0.03681 0.03600 0.01189
NM_001047011.1 0.06278 0.03317 0.04649 0.04832 0.03664 0.03153 0.02049 0.05747
NM_001047013.1 0.01216 0.02270 0.02818 0.02340 0.05625 0.02105 0.03391 0.03011
NM_001047014.1 0.02044 0.03060 0.03789 0.06949 0.01864 0.06787 0.07483 0.00085
NM_001047015.1 0.16260 0.16448 0.00012 0.00016 0.00242 0.00010 0.00010 0.00390
NM_001047018.1 0.03358 0.00923 0.02896 0.02287 0.02896 0.02300 0.04661 0.01793
NM_001047019.1 0.00895 0.00320 0.00404 0.00225 0.00252 0.00259 0.03259 0.00313
NM_001047022.1 0.00611 0.00744 0.02913 0.01425 0.02106 0.00241 0.02371 0.00676
NM_001047029.1 0.00441 0.02451 0.03888 0.00890 0.00010 0.00010 0.00823 0.00697
NM_001047030.1 0.04076 0.00082 0.06152 0.02320 0.02862 0.01571 0.09815 0.06310
NM_001047032.1 0.04632 0.02023 0.10533 0.02494 0.01695 0.04186 0.03468 0.01578
NM_001047033.1 0.00019 0.00061 0.04256 43.26362 0.00176 0.00112 0.00020 1.28524
NM_001047034.1 0.00010 0.00010 0.00427 0.00010 0.00867 0.00010 0.00010 0.00010
NM_001047036.1 0.03217 0.00059 0.01642 0.04014 0.02459 0.02640 0.03707 0.07627
NM_001047037.1 0.00906 0.00569 0.01322 0.00418 0.00855 0.01200 0.01812 0.01646
NM_001047039.1 210.56944 0.00352 0.01829 675.16406 0.00051 0.06062 0.01636 999.00000
NM_001047044.1 0.02816 0.00934 0.02213 0.02353 0.01050 0.02066 0.03532 0.00670
NM_001047045.1 0.04103 999.00000 0.00218 0.00872 0.00608 0.00400 0.02330 0.03391
NM_001047046.1 0.00265 0.00596 0.06035 0.01183 0.00506 0.00952 0.01123 0.02338
NM_001047052.1 0.00030 0.00010 0.00414 0.01202 0.01002 0.00251 0.00021 263.88938
NM_001047053.1 0.00010 0.00010 0.00010 0.00035 0.00010 0.00418 0.00010 0.00037
NM_001047057.1 0.02541 0.04034 0.03088 0.03212 0.04245 0.09011 0.02107 0.05299
NM_001047058.1 0.03829 0.04234 0.03061 0.02825 0.01737 0.00572 0.01785 0.02847
NM_001047059.1 112.01568 290.23190 0.00064 0.04703 0.02461 0.02965 311.39262 0.00835
NM_001047060.2 0.05656 0.02342 0.05358 0.03565 0.01853 0.03483 0.05352 0.06773
NM_001047061.1 0.03297 0.02703 0.04550 0.09599 0.06244 0.01656 0.03152 0.01476
NM_001047063.1 0.00056 0.02008 0.07991 0.04434 0.03079 0.00010 0.06766 0.01424
NM_001047071.1 0.03888 0.00192 0.01116 0.02903 0.00856 0.03072 0.00982 0.00978
NM_001047073.1 0.01485 0.01271 0.07534 0.10463 0.01009 0.00371 0.00385 0.04210
NM_001047074.1 0.00283 0.05765 0.04753 999.00000 0.00456 0.00352 0.01032 0.00922
NM_001047075.1 0.01457 0.02105 0.02121 0.02069 0.02658 0.07668 0.02244 0.03584
NM_001047076.1 0.04029 0.03186 0.02887 0.02732 0.04452 0.06071 0.03008 0.04316
NM_001048213.1 0.42333 0.09065 0.00010 0.02238 0.00665 0.00010 0.00010 0.00506
NM_001048214.1 0.00626 0.01419 0.02108 0.00759 0.01758 0.00802 0.06374 0.01149
NM_001048238.1 0.01343 0.00644 0.01469 0.05755 0.01615 0.02728 0.00010 0.01322
NM_001048240.1 0.35696 0.02080 0.11656 0.02977 0.06784 0.09917 0.03589 0.07344
NM_001079652.1 0.02625 0.03865 0.03379 0.05800 0.04530 0.12468 0.13502 999.00000
NM_001083609.2 0.04543 0.03097 0.02808 0.11233 0.03239 0.03713 0.06609 0.04538
NM_001098277.1 0.02224 0.03625 0.01400 0.03618 0.02274 0.00582 0.02406 0.03508
NM_001098278.1 0.00531 0.02090 0.01423 0.02717 0.00866 0.00687 0.00952 0.01424
NM_001098280.1 0.03216 0.00775 0.00010 0.00010 0.06001 0.00010 0.01548 0.06083
NM_001098281.1 0.08688 0.00010 0.00010 0.00010 0.00010 0.02311 0.00010 0.00010
NM_001098282.1 0.01422 0.06226 0.01801 0.01984 0.01930 0.02084 0.00889 0.02889
NM_001098284.1 0.00010 0.03088 0.00471 0.00010 0.00010 0.00554 0.00010 0.00538
NM_001098290.1 0.04670 0.00942 0.02455 0.04337 0.02407 0.02049 0.06552 0.03628
NM_001098291.1 0.07407 0.02544 0.03360 0.04493 0.02382 0.00751 0.01623 0.02811
NM_001098292.1 0.01957 0.05597 0.01169 0.04232 0.04530 0.00010 0.09362 0.05416
NM_001098294.1 0.00010 0.05163 0.00010 0.00010 0.01611 0.00010 0.00010 0.00010
NM_001098297.1 0.02299 0.02519 0.01481 0.05888 0.01734 0.03522 0.03105 0.02495
NM_001098300.1 0.05893 0.15929 0.07066 0.08864 0.10628 0.02544 0.04144 0.00216
NM_001098302.1 0.06537 0.00503 0.02307 0.02053 0.02312 0.06194 4.01804 0.01260
NM_001098304.1 0.06121 0.04340 0.05228 0.05771 0.04234 0.08349 0.11289 0.06398
NM_001098305.1 0.00536 0.01474 0.01570 0.05674 0.01876 746.85698 0.20621 0.00335
NM_001098306.1 0.00340 0.00247 0.00752 0.00464 0.00213 0.00228 0.00406 0.00584
NM_001098307.1 0.02567 0.01895 0.03001 0.03893 0.03819 0.02065 0.04458 0.05351
NM_001098329.1 0.05095 0.02330 0.04303 0.04864 0.03529 0.02116 0.02800 0.02792
NM_001098332.1 0.00826 156.98488 0.00051 0.00626 0.00629 0.00221 0.00399 0.00620
NM_001098337.1 0.02590 0.02751 0.01540 0.02475 0.00631 0.04618 0.02332 0.03798
NM_001098340.1 0.00795 0.01060 0.02800 0.00916 0.00455 0.03838 0.00367 0.02142
NM_001098341.1 0.01771 0.02700 0.03586 0.02441 0.07778 0.04192 0.02100 0.08650
NM_001098343.1 0.03609 0.02802 0.00010 0.02229 0.00010 0.01382 0.00425 0.06910
NM_001098344.1 0.03548 0.00566 0.09235 0.14662 0.01229 0.03237 0.02542 0.04512
NM_001098350.2 0.05178 0.03736 0.01396 0.03620 0.02860 0.01415 0.03125 0.01913
NM_001098352.1 0.00010 0.00010 0.00123 0.00081 0.00010 0.00010 0.00010 0.00010
NM_001098355.1 0.00212 0.00010 0.00010 0.00010 0.00743 0.00010 0.00238 0.00010
NM_001098357.1 0.00384 0.00169 0.00591 0.00598 0.01420 0.00051 0.00077 0.01039
NM_001098359.1 0.01760 0.01320 0.04116 0.08518 0.01645 0.01029 0.02115 0.02031
NM_001098361.1 0.02668 0.02184 0.01837 0.03175 0.00747 0.01117 0.01026 0.02417
NM_001098363.1 0.06180 0.07387 0.12617 0.03778 0.02297 0.03904 0.05457 0.03160
NM_001099606.1 0.02703 0.02578 0.02896 0.02218 0.00926 0.00010 0.03367 0.04455
NM_001099607.1 0.00010 0.00010 0.00010 0.00010 0.00010 0.00010 0.00010 0.00010
NM_001099608.1 0.05489 0.00143 0.01001 0.04213 0.00253 999.00000 0.03004 0.00096
NM_001099610.1 0.04803 0.06238 0.03292 0.03860 0.06072 0.06892 47.80380 0.00291
NM_001099611.1_1 0.00534 0.10878 0.04839 0.01640 0.04567 0.02462 0.01450 0.06669
NM_001099618.1 0.00010 0.00290 0.00863 0.00501 0.00010 0.02309 0.00128 0.02555
NM_001099620.1 0.04181 0.02295 0.03668 0.07957 0.02680 0.02905 0.04123 0.03493
NM_001099621.1 24.28805 0.03835 0.00274 0.00151 0.06101 0.00204 0.03208 0.00286
NM_001099796.1 0.00273 0.00088 0.18149 178.85118 0.11172 0.00148 0.00131 0.15368
NM_001099798.1 0.08132 0.02942 0.00479 0.07415 0.03464 0.00825 0.01150 0.01515
NM_001099801.1_2 0.00495 0.01642 0.00391 0.00435 0.00392 0.00874 0.00923 0.00520
NM_001099804.1 0.16536 0.00035 14.80850 0.00023 0.01361 0.01693 0.05807 0.00010
NM_001099805.1 0.00609 0.06056 0.03856 0.01274 0.08654 0.01436 0.01909 0.01588
NM_001099808.1 0.00010 0.00010 0.05280 0.04200 0.00288 0.00010 0.04159 0.00010
NM_001099809.1 0.05731 0.05815 0.06545 0.07323 0.07983 0.05509 97.96547 0.02728
NM_001099816.1 0.00010 0.00010 0.00788 0.00760 0.00032 0.37168 0.03969 0.10076
NM_001099817.1 0.02281 0.00111 0.02470 0.03829 0.02106 0.00884 999.00000 0.00961
NM_001099819.1 0.00557 999.00000 0.00678 0.00229 0.00141 0.00010 0.00556 0.06770
NM_001099825.1 0.01272 0.00121 2.41540 0.00771 0.00021 0.00326 0.02582 0.00310
NM_001099834.1 0.01532 0.01044 0.01091 0.03214 0.02517 0.01742 0.03908 0.02035
NM_001099835.1 0.00670 0.00139 0.03330 0.00497 0.00474 0.00954 0.01317 0.00451
NM_001099837.1 0.05366 0.01436 0.07306 0.01817 0.03817 0.01972 0.05408 0.02458
NM_001099839.1 0.03355 0.09211 0.03971 0.00564 0.05458 0.05418 0.04308 0.01799
NM_001099845.1 0.00692 0.00763 0.01081 0.00786 0.00162 0.00776 0.00453 0.01359
NM_001099849.1 0.08583 685.35383 0.00433 0.13974 0.00391 0.02533 999.00000 0.00221
NM_001102461.1 0.00010 0.00818 0.00010 0.00010 0.00246 0.00010 0.00148 0.00105
NM_001102463.1 0.02828 0.02668 0.02896 0.03708 0.01216 0.01208 0.03538 0.05460
NM_001102465.1 0.06021 0.08784 0.00322 0.17581 0.12504 0.05504 0.04219 0.09032
NM_001104597.2 0.05509 0.06225 0.05323 0.03109 0.04247 0.04252 0.05168 0.03372
NM_001105222.1 0.00900 0.03025 0.02879 0.01522 0.01543 0.02087 0.01102 0.00700
NM_001109918.1 0.01472 0.00159 0.01335 0.01947 0.00641 0.01446 0.01647 0.01864
NM_001109920.1 0.00467 0.08534 0.00265 0.01868 0.00547 0.00160 0.00251 0.00598
NM_001109925.1 0.01810 0.00641 0.01013 0.03222 0.01190 0.01073 0.00921 0.01262
NM_001109927.1 0.00524 0.00142 0.01241 0.01575 0.00326 0.00137 0.00255 0.00462
NM_001109929.1 0.05637 0.04968 0.06007 0.05381 0.05578 0.05907 0.00890 0.07903
NM_001110292.1 0.01262 0.02320 0.02626 0.02903 0.02291 0.00674 0.02630 0.01871
NM_001110298.1 0.00297 0.01335 0.00358 0.00113 0.03040 0.00010 0.00412 0.00101
NM_001110352.1 0.01145 0.24011 0.05970 0.00234 64.98702 0.02445 0.00273 0.00065
NM_001110353.1 0.06375 0.03168 0.04403 0.05540 0.02530 0.03427 0.07702 0.04459
NM_001110537.1 0.00255 0.02659 0.04517 0.00291 0.09669 0.00217 0.02893 0.00496
NM_001111326.1 0.00950 0.00335 0.00201 0.00129 131.12927 0.00010 0.00197 0.00690
NM_001111362.2 0.04436 0.24571 0.05801 0.04387 0.10831 0.03535 0.11039 0.10967
NM_001111363.1_1 0.01176 0.00804 0.04368 0.03097 0.02165 0.01547 0.01359 0.00819
NM_001112673.1 0.07715 0.09071 0.02084 0.09498 0.09815 0.03880 0.06862 0.05340
NM_001112746.1 0.00505 0.02185 0.00188 0.00700 0.00010 0.00180 0.00690 0.00504
NM_001112748.1_2 0.01166 0.01963 0.02671 0.03506 0.02638 0.01426 0.22113 0.01616
NM_001112749.1 0.01872 0.02728 0.06381 0.02278 999.00000 0.01175 0.00256 1.05833
NM_001112750.1 0.02528 0.01871 0.03668 0.02501 0.02461 0.01674 0.00522 0.08191
NM_001112751.1 0.02018 0.03826 0.00116 0.03564 0.12965 0.02396 0.16043 0.03298
NM_001112752.1 0.02341 0.03740 0.02480 0.09632 0.03584 0.04280 0.02846 0.03513
NM_001112754.1 0.15057 0.06949 0.15065 0.00245 0.01187 0.04627 0.04987 0.01215
NM_001112759.1 0.10002 0.16245 0.04289 0.08043 0.08240 0.26216 0.08338 0.11711
NM_001113263.1 0.02475 0.02737 0.01236 0.02074 0.01417 0.00950 0.01354 0.05221
NM_001113264.1 0.07850 0.04508 0.08403 0.07208 0.06061 0.10730 0.00137 0.09709
NM_001113266.1 0.01191 0.03232 0.02643 0.01551 0.00010 0.03438 0.01237 0.04721
NM_001113267.1 0.09616 0.20012 0.07445 0.05099 0.12545 0.04466 0.07460 0.10473
NM_001113276.2 0.05428 0.05010 0.04773 0.06384 0.04825 0.03748 0.02760 0.06702
NM_001114864.1 0.00075 0.20640 0.00073 0.00113 0.05540 0.02631 0.00067 0.15812
NM_001114865.1 0.00220 0.00673 0.04608 0.04179 0.05403 0.09716 0.01184 0.03890
NM_001114868.1 0.02357 0.03365 0.08823 0.04222 0.01366 0.04556 0.04932 0.08102
NM_001114870.1 0.01975 999.00000 0.00540 0.01591 0.01675 0.00980 0.00802 0.03503
NM_001114871.1 0.03427 0.00670 0.04693 0.11487 0.14410 0.00693 0.00244 0.01842
NM_001114874.1 0.00410 0.05200 0.01483 0.00092 0.01747 0.00393 0.02429 0.01243
NM_001114934.1 0.02571 0.04774 0.02546 0.07775 0.02292 0.01890 0.14824 0.00085
NM_001114984.1 0.08172 0.04840 0.04693 0.12352 0.05448 0.02624 0.05404 0.06057
NM_001114987.1 209.85470 0.00307 103.18021 0.00781 0.00984 0.00302 0.00227 0.00176
NM_001114991.1 0.04746 0.05687 0.08862 0.07169 0.07283 0.15242 0.06948 0.01472
NM_001114999.1 0.03863 0.02705 0.04373 0.01488 0.02501 0.07680 0.02839 0.08630
NM_001115003.1 0.00844 0.03752 0.15042 0.01343 0.02122 0.00963 0.00090 0.02250
NM_001123339.1 0.00437 0.00897 0.02353 0.03167 0.01419 0.00900 0.02420 0.00699
NM_001123340.1 0.01136 0.02051 0.01344 0.04143 0.10053 0.00181 0.00094 0.05235
NM_001123341.1 0.05470 0.02559 0.06688 0.11560 0.03126 0.05715 0.03771 0.03029
NM_001123342.2 0.09824 0.00169 0.03911 0.04212 0.06376 0.05762 0.05435 0.07735
NM_001123344.1 0.02720 0.04267 0.01387 0.01563 0.01603 0.03292 0.00670 0.05172
NM_001123349.1 0.01929 0.03146 0.03540 0.03491 0.05856 0.04981 0.03500 0.02304
NM_001123350.2 0.00783 0.01735 0.01113 0.00951 0.00695 0.01381 0.00542 0.00724
NM_001126247.1 0.01430 0.00834 0.01995 0.02147 0.00818 0.02000 0.00847 0.02169
NM_001127720.1 0.03911 999.00000 0.00216 0.08777 0.00230 0.04872 0.00180 0.08526
NM_001128314.1 0.15808 999.00000 0.00296 0.21966 0.00679 0.12047 0.10682 999.00000
NM_001130877.1 0.01973 0.03514 0.04377 0.02615 0.02131 0.02739 0.02357 0.01684
NM_001130881.1 0.03599 0.06051 0.19912 0.15758 0.06970 0.03930 0.09265 0.03020
NM_001130891.1 999.00000 0.05234 0.58685 0.00432 0.00094 0.11808 0.00203 0.03988
NM_001130897.1 999.00000 0.00094 999.00000 0.03166 0.06980 0.00303 0.02939 0.00015
NM_001130899.1 0.09243 0.01180 0.02132 0.15555 0.05360 0.06122 0.09011 0.00705
NM_001130901.1 0.02195 0.07404 0.00262 0.01895 0.07671 0.45032 0.00778 0.04346
NM_001130902.1 0.03253 0.01270 0.04738 0.02916 0.03773 0.01356 0.02567 0.03822
NM_001130905.1 0.06875 0.08017 0.10133 0.04078 0.03305 0.07598 0.07584 0.06101
NM_001130907.1 0.05150 0.00035 0.47961 0.09093 0.38799 999.00000 0.18948 0.00452
NM_001134239.1 0.00636 0.02988 0.02195 0.00284 0.01247 36.33022 0.01446 0.03824
NM_001134243.1 0.00832 0.01100 0.01639 0.01055 0.02760 0.03419 0.00811 0.03817
NM_001134245.1 0.29004 1.62556 0.18058 0.02243 0.35141 0.03413 0.13138 0.10348
NM_001134246.1 0.08564 0.02463 0.03321 0.02327 0.01078 0.04659 0.05648 0.05768
NM_001134253.1 0.03120 0.00585 0.01829 81.82462 0.12400 0.04403 0.10493 0.00139
NM_001134258.1 0.04715 0.03145 0.07942 0.09142 0.05219 0.04549 0.05222 0.03956
NM_001134260.1 0.07553 0.05639 0.14531 0.14198 0.01026 0.00010 999.00000 0.09984
NM_001134262.1 999.00000 0.00010 0.00577 999.00000 0.00161 999.00000 0.00097 0.00466
NM_001134267.1 0.02663 0.02507 0.02707 0.01532 0.00497 422.87727 0.02361 0.03636
NM_001134270.1 0.02432 0.01290 0.01543 0.01741 0.01142 0.03691 0.00997 0.01254
NM_001134271.1 91.65277 397.71214 0.03411 0.00209 0.01546 0.12445 0.04020 0.04758
NM_001134274.1 0.00500 0.01058 0.04490 0.00547 38.23901 0.00551 0.02140 0.01847
NM_001134275.1 0.02034 0.03572 0.04427 0.04994 0.01374 0.03694 0.07682 0.04069
NM_001134916.1 0.01224 0.01927 0.12602 0.03377 0.03916 0.01387 0.04086 0.01176
NM_001135203.1 0.04969 0.00863 0.02272 0.00203 0.08650 0.08144 0.10860 0.03038
NM_001135883.1 0.11414 0.02638 0.03583 0.05370 0.03021 0.02196 0.04846 0.04234
NM_001135884.1 0.02146 0.00727 0.03269 0.02828 0.02434 0.01197 0.02343 0.01081
NM_001135885.1 0.00214 0.00460 0.01840 0.03940 0.01103 0.00790 0.01061 0.00169
NM_001135887.1 0.07360 0.07394 0.05185 0.05893 0.05162 0.03801 0.05311 0.07273
NM_001135888.1 0.06238 0.03160 0.02641 0.02375 0.01978 0.23823 0.07472 0.06496
NM_001135889.1 0.07953 0.05074 0.03704 0.06915 0.05675 0.06971 0.02337 0.09310
NM_001142487.1 0.00142 0.00073 0.01598 0.00083 0.00018 15.45635 0.01229 0.00133
NM_001142489.1 0.04086 0.06884 0.04329 0.08626 0.04137 0.02409 0.02317 0.03672
NM_001142491.1 0.00048 0.00040 0.00077 0.01996 0.00402 999.00000 999.00000 0.02913
NM_001142612.1 0.14668 0.01534 0.00010 0.04374 0.00681 0.00010 999.00000 0.00843
NM_001142613.1 0.03391 0.03938 0.06330 0.07227 0.03912 0.03824 0.05412 0.04689
NM_001142751.1 0.16812 0.03073 0.06645 0.01003 0.01546 0.05924 0.06530 0.00213
NM_001142756.1 0.02450 0.04565 0.00795 0.05882 0.22637 0.00278 0.00503 0.10753
NM_001142970.1 0.01986 0.02129 0.01601 0.03035 0.02221 0.01202 0.02313 0.02005
NM_001142971.1 0.01431 0.00184 0.01452 0.00890 0.00355 0.00508 0.00581 0.00741
NM_001145321.1 0.06331 0.03210 0.06319 0.07506 0.05063 0.04869 0.03489 0.07582
NM_001145322.1 0.00978 0.01196 0.03199 0.02644 0.01632 0.03094 0.01482 0.02397
NM_001145325.1_2 0.00010 0.00554 0.00781 0.00902 0.00933 0.00250 0.00656 0.00430
NM_001145329.1 0.00877 0.01535 0.01082 0.04960 0.00010 0.00010 0.00010 0.07266
NM_001145330.1 0.01309 0.00686 0.00604 0.00211 0.01129 0.00509 0.01595 0.01107
NM_001145332.1 0.04543 0.08859 0.03923 0.08796 0.02333 0.03553 0.00774 0.04191
NM_001146251.1 0.04426 0.03256 0.02164 0.00217 0.02747 0.03441 0.01126 0.03457
NM_001146721.1 0.02165 0.05424 0.02372 0.01660 0.00903 0.01917 0.01894 0.08804
NM_001146725.1 0.19561 0.00732 0.06271 0.05744 0.13402 0.03602 0.00781 0.06046
NM_001160187.1 0.05654 0.05875 0.05265 0.04895 0.07943 0.02820 0.04475 0.03417
